iteration_id,message_hash_hex,r_component_hex
8811,88d076e6b24c7841ef113beaa27e1457b93cab51e4b581ac9cf9c43b9f1db837,49cf33aef06b6ca70f368b2b50b82ae046752f7eb60c9d5829b16699301c5053
8812,9074c4c16a28f6c78e3bacd752a34b2e61e924f8fe312ea9ac9d33f10ccaabd8,fc68691d9a10ba284b01f3f10f24343bdca2e4bd38a87f97b0dffe84f98238e2
8813,84e40553cca6a16fe0fef256cc03078d4a06f7698c52dc1b7f6693c8021954f9,75c8eff2d3fddae51bc9b51988b0389bf4e330432ba308fe93ede63a9389b905
8814,cdcba38f3c80d2dea7134d7df6c4047b1ff630156f1caad013ee9afad8e51935,022d959934f01169f12516c5ec720b38fc6ef80570d9202b9aab4bade820a1bd
8815,97ef3a89afabac3713fcc9af6d897d66ac8f7a899b159c0e45ba6b8f0a2139a4,92f26bc2ddb64bcaf76568a39909796752c0d2984d56f8c1dec8ffe42b61bbdd
8816,541385e796a80a12f86e99602ae070f848889e168a2a51c3f73a1599a8b41c5b,175548ff32d9bd44efb4f665b308b2d0d07ff4673cd098d47c098c8a3a875a39
8817,434a4d90f3765c243ba188416ba94fb5a23470c4537ec598f82d28b9bbc8d0df,174dbd3cdfbc38b22d4a6818ef34955934cd497a7e6a34a0569c262a17b21fcc
8818,d8cee2776495ab7f99772331f68a74faf2a6a7e581a462a6bc0b4cc6038e595a,d9163c5fbdb3916cdf270c9e0b7c267838c635e84c0b573d44895715882cc786
8819,bb7da1f2ece1c31a13f0ced951d3650d3b8b07d4daad4af2bc2deaeff9a15f9e,85ab023af9e1ca7d1f77237cfd87d6877f1531c89c41f43e1227df58f3c66565
8820,cdf7ce5cbe7cdfc85fa73c38ffb80f0b9408fb69769007fedf7d33eabf4fddff,f0674c5c82e3ad42b59d8287cecad6b5527de7990eaffb93de0427c26c0e3122
8821,d6e025d1a1ca420989a9e5076026bdade522867e4d855802dabb10b69e4086e4,c6e807ee8f98a4fb1fd91bdfd9ad518a77ce20922198c3cbc0f4555ee5496dda
8822,b57e3621bbe990458ca4eae1adc4eda9019b940d34a85a7b3ccc05721302196f,4aa35b7e22d8b9774bc71c853ab0a40191db4c0f204f34ccac62d49b423bb420
8823,4cefd4cec064939a7dd662874e0468dd3e9dd8ee693090a38e32e9436c139371,af8d37b7a6e2de416b095617678d52688b7d9b9ee63f389815cff2e5546de63c
8824,e858293d252ad36650de675405b14fdba729e7931a8b955585258094fe1f75e6,c1525f7c763070bca5e016649179a9e317552daa07968104f2986eb641a8f39e
8825,859c4e75b1bb663cb31e464fb3a6cffc3c914199ebd6413456fd3e9e66612e7e,2184e345ef48acdbfa978094e1236c7b4aeb50ad8ba07c3f4483925b34705393
8826,d1bc05e68f276309bf2e438f49df34c8cb466a598c2ca8c9e8e43c65fab5e24d,6c9a76982821bf63546138db685afb0660e82c5724fc7f973f15df9e05068dbd
8827,7704b7ed681f06f4b75e8acb956f06f1fac7a94ca2349365b69b45807c64e590,d9990e515b085af5a83302c965d956d3d340ba68443a60acaa6514977eed0d79
8828,9953b60bd1eaf985fb514f1f2173e80642af9cfa440c239f254e7f27ea5e0f5a,84c2ddd5250c59c608b1c2e3060c25f0eb2aaea39782f2e61f32ea892a244e61
8829,2caae703c4d5800f04d1185c01f8ae7777632d474d36b2435a9f60df69ca6965,6a3278659f73a95e3e3a712cb3d2639b9a68d9dae8470e9b5e0e23e9310207a0
8830,436f4318ea15d4ead996bdd6a13a0c544015345acfd2ff957858c6f909fd5ba9,7ded36fac482ee7f1838e604c4108c4fe3ba961f7ac9e0c927143a9bab3dcf20
8831,74302263f5b2cac7d40a9413cd12707e30ff9d35027cacc5e00a7a4b61a037e8,862300c617afeff5566bf37f918c56803b1ce04f39c97f629b4931f0ac7a6633
8832,3500c709e9070e738ec314914944b705d6f4c3088589cb0d59bb652302f0c313,73f15abb5f0f16a51340935548e0fa45ea8c4b1693ce88762a4cedb0c4c98920
8833,aec331d1d27d204d1479b833b5d7f544d79f84bb55897cd4c1403af9d16ee434,90f8091fa7e58dd87892b0291ea7e2f311fc136732a96fa268680b4f6b9f436d
8834,edfcbcab002578319ee31886f57bba27b1f3cf1a218c2790769fcd939220f252,f23788a50d73fffab30f495afdba8ec885f362dbd89dffe79100ce09071b698d
8835,dff2e2fd65b54b785f549b920d5f142bce2896ac132b655a36f3f5f31f444bc0,a495fea0c029eeb20b902e1b2a55fdf910e6df1b31faa81da1751c6491884e98
8836,e1f8352ccc4b0fae3215d39e4a89a52871a020dd22b3a3a231627a93e2fe13ef,64450b4b629f34b71f802c9267db94c77ea49865d820662214d84db0661e7432
8837,f6af5696e95440c4ec3ef83170b266198e261d07482b25ff946bdd5c009547e8,38d785876cf6fb3a94eaaed056366fd04c9f5067bacd347a000dd24a5fbd7e37
8838,07ccbcdc7c8d4f92d1d90402b21bfa833e00670b793ce2963cbf5452f1227530,0b8e87930b97eeac4146ef9e3fcbfca522e64d031ac75c251a82495fdfd05924
8839,5fdf4253eabbbc3ccd4d5fea05153ac62aae2a7c2b24df00513e7cea998c17f5,128ebe12928a1088a53c51ad5d9ea21f298e30e2351708a3e106f3d17367a4d4
8840,2ce4c412804201dcbd94e4edf21dbabf7d7fd80d525c801e27539b3559708d1a,883b9860c0830312fc95ad41057e0f6e36d33c402e0ec4fd713b3e8a0e52f809
8841,3293782df5d4d30102067d0bf47c616b62d9d69c3a5379807a99a1e578cc774f,dec37f2ddff9d69c7f8980da07512c75e3241656c58e50e1ec20a617a64e4c0a
8842,2508b024ddc10eb4b1155fe2e5f09f844a8b3d834e6c5dd3ffbcdb3d88b0fd39,69a0155de37c61063fb0cded84bd1aa29e2e22b347c58d66b38aaad735a59920
8843,bd62681770fee53fbd1876a99f56af95aa1b312a3729c0dcd96aa12a02fa9948,b6fb2e1813115fb3fdbdc80fbf91fe6975a6efa15daddbd51d92b129c9742d3d
8844,d07407d48be63ac5e34b7bed009142a2a31e8e74ac85d0a0512f286b0993d1a7,fa4bb49fca9ab6c0d67f430aa157ade423299ac8f22a58e44715df990969fdfd
8845,6613e94f43489933e63b8874b339e1c34ad6ab4724d55d9d362620fb9a224d0c,bf3af4c995919da5239f51287fbaca18f5dfd1b351c8aa87310b99c2ea4beff3
8846,4faf7d28f2f57fc58cb1719c1dbd165524c343ca25d6d60fdbc46232d6da89a2,0fe3fd3e51766a8d609797fec96c4126a4e0565e7b7d60fae77fd27ff98349bf
8847,82467a75e7d6560013ca32bf246213bb477928190172f542801ce784e7105abb,1adecd3eb32fd00d1fb8b9641749ba1c02a97de9c05aa80a6540c97ce5aa81bc
8848,b9f0d986f79db1956bbfeb82dad163aa5fe9191f731112882d42ea384a25458e,6f1e957b4027040c45077ab7704b78e935b85df2bbe6e2301ced800c4cb2f0f5
8849,9d8e84b861426f033abab217e7ab4e25a37a946f658833a08d2aea71b47d39ea,0a796029a1fe0bba16f73c5473d6cf72c36cbc42d147fb9eba884aba62e0c20e
8850,35a01d67207733a8e83c8a2df35f7cfb270d59ce05943903fbad84c398351887,b7f70ca396b2c7d5ccec94ec3163764dc60c8406a6838b1f6cc4109fdb9dd9c3
8851,27c811a0447daffbf0895f2839a03434dba0d51d8bd1bbc8cf658188b027b506,63c4e2dd828b611050f9d59d65ebfe612cff1f01d303f5ff8121189ce1eba49a
8852,be4dd4e342f21d50c89e865378dffce033149a10759ab796cdf462dc46019d36,01a9ddb4a2988b1edc1cc8031aa2c49f6e1b700d2b88de561f25cecd715b24c9
8853,eb494eb8a3eabe23dd116e8e0b407144b2332575003c6879baedb3977f706f99,9498d339411a3d38950f1038845f6210f70c2fa2cdabc9b1f7a523d33ae273db
8854,64aaf9c134f185e5f79d714d429d706ef4321b2de8d1eecfecb10def33322a1d,8634d34afa1749434f5400f2bc1f40d26cd64fbceaf473c66673e1be12f95f28
8855,fc2a7756f9b1af0107d590c078cd54fe59d8a6377a725c94411ecdf2624a8319,55d98f40fd339d0f89b0e6dadb95dce7dd531623ae06379da17dcf082f46cbbd
8856,4180d9daf57074eaecfe359a764515ee48a2010a73bc2c2832dbc546707c7aca,cfacc9a9f11358b3d5f2b6200c7fa26cbed0db8bd94315782fe71b31efec2b03
8857,bf689e65f40df3a84ad6a737f06420812c56da780a7cefe43b25d926d9084113,c141b53b2c4bdfda280c44d6bcdbbc2a20d1da0bec2c7f4ed0f8a18389e9cf3f
8858,0a9a7fe53d9ca359d6c36e434fd5ad28aa3fbdd88088abc1581f4ab4ea37209a,662c941da39a610910ec899ddbd1c3e0eeea40db0407bfdfec71101a81871db0
8859,a286ad32890b309ca49b17f58bf2f12b5f51da614caad8e00f000080d95bec43,e73b3a6e419cb6936f992631f9f055424a867be0b6e8882d36f00f55c0e56b6e
8860,bff9d1fd518656f8097805c622273cac077a85267d42b50a30f57903ea763d18,10ddcb36ad865dcb586644bb7628dcffc5fa7bb38cc3530c3dc91b7aa8db286f
8861,028ec5edfcaa85a18cca7188b790e36892dacc4075b2bdb9eb3ee965b1e2de19,d7588ebe623b7ad1a2766e2ab16b132399886473e96b088345e095d46d558afb
8862,ee7c60f244a1063648485fa465a197a70b2ec6f7d480275af634608cade51dc6,e8a01923159e0f7c3857048484d8ee8069734073129f762ef7e435e1b429ce49
8863,6534cce795db951787156cc81a101c8f0f8edc1ad5d871a2f8a8cf3462f82b4c,ee6caf5fb3c8696ac98cd2ec9021558b4c5a2af9bd0388ff92ab64dbf43e5a41
8864,2a8dd1d426a574fa5a4bc0e098e31749b66a0b6d91864d6d5f5ec7bfc14ac017,d8a0cb8bcf9724ad7b741c8e3c1dc892e6d828c5a360cf002933084e89c42c23
8865,2234a9e555ee0c734dc4b3f79c65c9843f72a690a7c148ea383b9bdb5731bf15,8e456938ff6ec8b5c1089d8e639301faef728329a3e1c696f4d5a1da3447c12f
8866,baa045a0f0d6b74d9c949b44de2c3ef29bd43b270e202d4b459394cd4ef38549,1e75c0d43423fe8c9568c60a395d97fbc24be7b851114346eee0e392580b6d00
8867,012c13a98d431381a47a0db1d9794fc2b828d6792b0cba8e1b0069f2fb45cdc1,977dab5a0aac813dbd69bd9bdcd4cc2d2bd7ff6d8f6aa7cabb6200f1b540183d
8868,decb2b4cbea0f74cf5ad1184f16b6b643e5cf6befc0eb27e89e6304c528a7520,622d7493031a92c7e6c73414b7caa62a89e0e6bf8af21a62a77532353a3f1caf
8869,5ac26e38563ed00706cd3ba588b69fb733fbd0a419ea461f8404569451956e39,3c6686595c96fb7e4659d799a07bcb675736d8c0c079df640c6ff6431e90bae7
8870,fcbd9c50536a10455fd84f7a09b68f8de211962e58f323f4087249d30ce4d190,7cb474c5f3221627ce4175cf53fc9e1cef304d2405e554d4166d86ef6ac1c6c3
8871,c791aaca0c375e94f603efb6639228536a4dc08f803667b230f61ee5cf2aff26,07a1fea1d59f7438ca59b1f6128926f7e6b5cc215b2748ccfc9939ec32e7696e
8872,6e5356b40906df2bc5f20f7aaa69943d29bd8fc90c9426177f1494989a091309,7152c4a9c279e922c89e5c3644e9d2133e3ad269459b518b3cc4b3b3bc06d463
8873,86b3a03ce945e5e90e465aa81541ae28d5f8dc1d14c15c35bb3092a18aa715de,8b8f910e7b3d02ea03d1dc6667cfc0ac5b153a1999966a239ce75c2b3c1172e1
8874,14c966decdd2580065a6c7141cca9a5b65314ea764d264a2171fae387cddb631,8be059389737f5fa39c1f8bfdf4e603cbf9cb2794d013807804e8cb20dc10962
8875,212a70be2712798204d2beb87088fcbc633571c412b1d162f1b62db92525946e,9cb8609e9e739dd805ed0f999fe329706f336254667a3d2495d3d57d9128d128
8876,ed4899ffa0b696571ce4a58b915ead6e228ece26fd036a58a9d77d0b45deedc7,693df2fbec1f46e4611b70113d22ab6b4253fa5daa3ab6863bf3310096dc0005
8877,eebfc205705b00ad9d581a2faf1bc7b8691675669b3347b2b56cc8a55c94ca05,55b313b30fee2cad3a0bbab291de10a7395c507b59cb72872d98aeabed5198df
8878,5c27b1d3e0b82e3878da82b846f9fc175ccda8e23479d3d16a761be29a7e4c70,9edb7ed29e45dc1e1e0776fead4902daa0f6732b7a5124f5a2a1818637964fb8
8879,891c034c244f15f4a9632a97c45eaa3ff367c4e27a3b1930cd84e24e91279ba3,63045df7c33f509500d48bce27371e3c822aa0c42de1047d81d4e7891a7c5003
8880,6a24c3e305ed378a107825dc68472543c6214a0b3412fa48c77d037ed6f25618,06f9e7e7fb6e5c330b1da5cbe89a6175fbeb3ca8e0260d45f59129077cd99ac6
8881,daf8c4bc6d89c3030f4d75a0850163f33dec3e1ff048e804f20f0150c85d7231,830aa4ea7b30023875324c6ddb07235bb75526e78ac72e4acd8c72f32fc3a69f
8882,577eac01a7046a32357abbb40b4d8f31424259824bc87feb2008522d9145610e,eda17fcd133292afc502ee4605b15ee720e2d781364f808f9c41764b30412f53
8883,687d1575058c08b63b34b9606b8039052de3a0ad3e71eab3321aa06809abdd0b,7db83bcbb8d50dfedbbc593fd990b29111e7fcf1eae661cc4d1d56c0cc30f161
8884,cbdc306795ea316cf4d2c4fdf1aa88ccfc84a5bee5d8328a1d3d1dedf0f6757a,9181f8a4442dcca1a5615335612be09555e65fb61ad9ba77d7c36f11ecd7012a
8885,d327d2d14316afe278b519a306caaf429e1a563d1bbdfd3c2b67686ce829c847,e9943af092b2a30cf278208377c6913db47110fc541717ec6c691ae5aecd7eb0
8886,946341d7d29243527cadcd06bc4d0b9e0d0d7c7cd7349c8ed8d9ebf940e75ec6,41e9de56c4461e7315fc925ba8acf72dfe227757f719cdaf33019d2c20ebfaea
8887,2ca71047b7bd68786672d3fb02cfd39e09855f234c2b87d6c3bdc74c14001474,9ad22e0d15ec2fb0005dfacf8eaa51c87da345dbfc8d29718883be136c168961
8888,50dc64ac503543384c4d846e2383e63c945449689f3fe0fabb8d1eeda3f4bd9c,7a405362277c32785e9768a19f5afa40b404b722028af10faff3d421eca4b532
8889,a6e2fdc185aa41362c1e86748ee46c50a9ef6591c5db3765d1ef91821f240677,a8c72c8bca2c4a42d10a3cbec705c6e9dbd53e95373d3f6d843575275aab4d7b
8890,c9f2ad4def09887a5db53193ee44ea7816bf10b474011606c9e9cd9fa4f5c2a5,b42f249a90bf6bbbacbf09db23e11e175e85e4c9943fd605f8521ca2220bb251
8891,a64d425ff8b19aee5ac57204a7acb199f5bd42883acdea6178597f4f8a42c7a4,a514e63329595b9c241d6fa0ec9148fca41155cf4c3122cd1b7caf499d6803b7
8892,e37834532f717471749bee098cb029e5c04d1c14eb739a50eccb002f13952a3b,ad9c520b6ec1c44a7745cde0160182b2296ce018f249dac2627f98fe3e7cb985
8893,b14e2b5ba8a094f07a25ad9fd28882ef7906cf5d1d9ba51845f381a21c392221,9acca3142e6d4a97ad4b95a9acdd07bf79777ea6ad8a50bc153debb29cc4a7dc
8894,61cd11a8f5287cf2d827b2b19fde6076a2462401cadd91cc3e1359291e1a148f,27e1da85bf6fec247fece24fa65978980b4c74f6d642d3ac6e1fbe5405825ea2
8895,df7acbb48f6cb90501ed2c26984465425e1b56dc0458218838b2675e081a7b8d,4d012996a0e5e7d19de72a1e0555e6fb6902fa0b43b5c3d79be8cecce57eabeb
8896,fff41e737313e10b12d6c7fdb016aed608e5a5485f9146481fe492388fd946af,61ec6b6ef798f873e8150f931da8eafaf734b09b79337f96b2b299bba7197579
8897,ddd40ce2c99ea2b884f5a00683d2cfc6dc09fcfd19b336cb99a9e918109c0778,a677d30bbc477cf0cbb1d5141b5b132e62cfd305be4bf502d371ca74af2e643f
8898,43dfa22050ffb14924d3d4b28738d947ab7ab49dd7752bf5e77cf6707d8adf18,1b5cf032b85a17e92ad2c1373fe3d26d5eab2a14d34e996e5bc149527e5315a7
8899,618f5b11fce3310a8e31cd8fb82e83b8372542ff130f17d7ee059fd532e2afcd,f3756ae66ac4f4fe7539bd3ac7eda85ec42bb314d684f7e213be1ca89070a25e
8900,8b5c9c758ff35f95fb67ea2f5c2f1138493faa3fa054bfb639e51f8ba26bbae9,d76a174dc8e5318b734b854440d508b28fd5f4bd7b3154e765969072ccf87b3a
8901,e97c1fbd900ea2416c5be944f456e0debad283168ca62ec502331784068ee1cb,58773ed2178134311efc8f1724d9fc82254cc3dedf810a73e6de0a9bffc4dae6
8902,0c31b94f338055317c36d05fcefcefcaef8dfaa1fed924984b14fe935b2f202f,f259e53ef373856af412f1df07e697f1f2b1c87a8d0f37f63e13912978882297
8903,891e2ed9e00db15679d5e51984c5466f8fce89476040d9d0bc0d059a2c50412c,662a601b7c760e7c07fbb42f2b17d720cf3ad7db0f3d66f2db8255a98d867061
8904,b5283f670daaaf563cc14c5cacce6f8d99b87114a07a0066cafb196465b38bd3,f1b73bf87e9ea001495c62645625df000f26a857440d115956e3f15680bed3d5
8905,3a0c0ebaf947e535fa2ccaa9ece8be2fcf3b26e03c7909412a281875f7e8658c,6083bb527bef1a9ed638edcaed1d9af52f7aaf085651d82be067a8e22ffa107c
8906,dec85b9b1fd3fc8d6edf962e6bc4cde493d441e6777b4a1f6a8a7bcaa865e60c,a4b147158d3a4ef8e08171308daee4a735da9dd62f1786942ca76a64022e7c4b
8907,6a93d4fb38476f99d94e824121eecc95883bf94cf434a964fb412562d2b3a7e9,92c84d10ca9f7346a26c12b8c89a97594012fd216896e8d6334b6ed5f14c5790
8908,a3e3e89d273a5584e9d8aa44af7d2f6bc301a1c3bf85ecee8b0b904f15b91830,ab59a1d8bfaadd4c48985eb932ce561f344ed813e1d20a98b19b366a23112491
8909,5034e7e1c4bc8d4831d8dff68cb4a181842d31850c7e470cf932ebab6bf37fba,0f1274147df1ee9ef58aaf7fd5c34dea8b94eabbf1269728738af3c629226bdb
8910,83ca0c5a70c02f2376de5ca47d6b0ddd1943e04b5d0234d8681a20c06bf61a06,295f2ac20d28608dfcfd1b0c126a677e201e7bfa337901b708d3baf2405916eb
8911,2f39dc82ccc23cc11830fd6eedd01e2b2f7124e3b34f5a1541b2e61ef95e3886,cf8aade03b6e9a64a07438c4c52110fb9ce7f16bbfc260148f137e30126888f5
8912,21cff7a40e5135b28ec84e3692536a5468d5207f3a5ec5c43ea353210970cbe7,175e902873117ee2dcd5686b7d885d4c3aaeabeef0272cb6e09405a4677d6fef
8913,6cdd82362feb1788b8a12718e9271a659f703f138841ab060de07f777309294a,82efe5b9c887afffd53df22bd4ac70dfbae1be8ee0199bea7da483e59e504849
8914,4bf3b467fc2d3010c874cf8ad14ef855999c8c9404d4c94056be16e23b56bf1b,4e22a485cd3cc1cf9c977d15705cf88de1b5db3e7edf73c471716dcfd5f0002b
8915,f3ee92096c2eb44cc1baac9340572b39d1ccfa4d8737ba3f00205786af681198,8fa38c844df65ae978d5eb09217e2d59e6b7695a785ee97d70667d822458cc67
8916,9685b813dbd55c8b42b83a622d6508416fe2f82edd3b67b14d547fc7a0bb5b15,e24650442e05a127585279f1bcdd02019c78ed7ffc4befdda5485e31696d946c
8917,8e38295d0fc2796d37710fa755cb6d73b69b6973f6a8ec2d0bddda9382b85991,d9583361f55a2416f0664492b8c9776033b3bbc6f80596b182bb8934b23dfc4d
8918,b2715c54ac91ddc1896bd43735f2fc6e31940c15fabb67263518afe9940e26f9,cb6c7c5a96ca3391a9774248cedd54a9215b24e7f7698c2a85dd2c2274c7313f
8919,803bc749f6928ff068c8a524e76449df5330313b24727a925a04134434d65580,4aa48b128033a89417542fbea76b0068775bedba7a8c19c5d76b8d5cb0459a58
8920,0a1a252712e02675087cdeb58e3a68640bf24041243dfae1ddd35d6edda0b1db,969fda4f855377341a33b265bcc42a74dc45508ea19a78d8a33a96d7418890cd
8921,988838d7ccbd6d6abac1d8f8e885fae613778ce0b7e7db6b85133bc4a9cb70ce,4ba1ac57c837b182f7e16de3976dc44491d989690ada58bec3bf3f0614feba46
8922,07509511390c5778b61c32f941224fec9741f56ca8b8d866e36534034236c69f,01536e96e3ee5a4ac5414c6cf0d68120922282f9a55494697d050afb987d659b
8923,520ced3eefaf8882df498b664376d43ce8f4ecc55ca718731a324ddecb8cb785,a9c60672db205603879410824bd3c4d8b7d3af8d674b8a5b5a211239880f8b90
8924,963731612c556d32f833aadaba7a27af10a54f04979c6597b4fdb6e55b7e9764,6c59e04a09b20317b24b58ffd4980d643769931a2d4405ab89f79656727b21a3
8925,b5ca5dde8cb79a7cf0aed9ebcc06b8b4cd22aae06a996da10dc524e2a461cec6,c40ac91f74f8946880a26f94285b474795d76d284af91cba0248ad84d06b36e0
8926,4163f6f337ee289a17bc874b15327febbd4d3043b44eb0192970d45f82a7651a,232d4a5a9def185da5f200f3d9b35efc63cb980340e5eb12a240e59d8f98128d
8927,86c5a84c8ca8ab097c05b82a509442ce311cba245905ab9391c0847998cc1023,d1a669c97c00d8ff853e42121e2b765c5fc60ec15360758e3780cd1326fe9dd2
8928,d2f99412c1ad4cfccf4a811aa3bb6986b0a3fa165a9a15f37b152d2da2f94d5c,af54d9e1b24c1e1ce149d809d1cb1f2212cf2266e5c60c5b784745f96bc87f85
8929,1cf67ee834a09449b74e7035603ca79a6e5782f0ba9098d3a7181c4952b6e418,2161696faf826e0c21b1e62ceae4365b1ce2d805c284b8adf0ce383919bb5d04
8930,de135ba146ca7f6c8121ccd5f1c98e551593cb0ad8b5e1204bd497c04d016674,5e73a00b62087ca9500181b29657684192f83ecd4882273eedd1f3bd9967e0f7
8931,f821a823194bdeb9ba8c855441d759fae69ecf571ca32b3d01ae0a4990aad144,8a536b6adb88743bfa53c041098f5264dd1be5666e0caad882ca4f0d696a3252
8932,80883c5747292ddb34ce703ca941661834579acab1133fa856e8df16d121cadb,32e6c3b2af3aa266f6ed7547e02167a5163675b7aac5cb0ad1097becbbbd705b
8933,e84e8f183e5aefb7693a2b410e7cc907cc4d557a629fcc70cf37187f3c115f88,c0540cbe31b831fb0fc96c8575c5511a260dd099f9e3136b56dcd35a0f290a5a
8934,4d3cc30c0a8662831401e3471e20f1f49bfd9f2066c9d3989ac7500bc78258f9,4e8fe6a2d9b88ccf6d43390d677e2d14f83983654b189e05de0a9f93f1913972
8935,1aa0b739a60f753ec49e134757bd69f584c2bb719875dd68a35d81dfacee8d2c,f1aeae221479bc96d3dcea8c245b70a6dffdf89c696214038dc0520e134f81d5
8936,c19a7d32279e84bc8897813224a72e72af24859704f1c44ea8411acc70ccb9e1,9085729c53e89be18ee548dda2029453a20df77fed4ca0d731c9a27d60ae4d72
8937,cc48540ed64f87629ed3feead73207e9de9ad4b74192ab274b70a990a1aa9fb0,252250ab161a8296de6e7575989cb3878fe7da48f7d7289936c7a16bd033cfa9
8938,5229d7bb9f0ddd611186caae6452714a95f7ef0240ed182792b9ab5cf4fee75f,5f1cfabd5269ad27f8afa5e0740ca484162a55c788ced5983c2fb733c0f752b7
8939,61b109174bc1fb50b02b5edbb88ede34f0ec5eb4244d0d3eb63b37653462dc54,ce690002d43940c4f5da32cef731ca505b71c8b3820720cc053f578103b263bc
8940,1d1cefa8532786a304153a5c831b16bfc25d9b426b019a038dd9384e8559e853,4e9dc524c269fcebd25c25ee333d73c8e5c75a92084ab3cda0965e36655f0683
8941,0d2835a9d875d629e3d7164cbe451298c7b4ea872f26be4fd620f45c7105b24f,3ef9f5a96e802dd8145968ce1bbdf4ed6485a188706550837c515fc90f385e6a
8942,a1754f028b5e9f2a521fd43454dc96ab465fefdbccc58c6111a6c3a06ebe2a70,e4171f34f43873855e7e5d29bab55f378d034597bfcd59d0f4cb878bc4c977ad
8943,f63b3920a36d62112e9d7753520ac0b481c2f331c222aad02d029dd36fafa00e,7e513aef1b5ea7a7db2a29e21ae11fd31d5e51d5e405012332bb27e67911aa87
8944,a8ee4853ca1f81bd8c5933bc89e68d56afcf9161a3eca2592eb0330a3b958b78,7bd3763e3dbdf60cdc7eda400fc86254c8ff617c45d2fb52a1a9f3ecafbe4f98
8945,bba405f00d51a5c1d1cb2ebfa32fe20fffd640ea3e8ce17bd28486eeb8b5e820,d2d8a2aa40afbc8532e5e316f8860d2dc4f9e5587ebbaed8f6edb536e9c9d856
8946,29ad2c14a4e56042273e373d7cac667c5ce3341d30ab2cf019199f8c0df54c6f,27fb0887d3ab023497a02c2c21df2a9e7b4b18919966da6d9c14dccb6d54ebdb
8947,f5e146e4599d14df7dd693d9a8bb0debf9d10e096612f4a0294869da0e110a7d,ce81c4489bdd2a5c4c9c5b445d7416f436ea6d1cf451050a225c9ee896e43a48
8948,1970bc03b595c583031e826fb897c484af97f9ae2f27aa021f1851dd838ece1c,4dc0379f205c132cfe1dc684fcfcdd8db2c040497f76432949b9b752496d0f77
8949,ff76425f02acd8e923bef97288cfa2e34b11e72ce87b17e0850cb30f396019e2,31c9aa93362b58bd9fdf3a781572929b6c30763c4bd2981c7bc9fabbcdf5fe5f
8950,be7954bee9724061c36ea1120b4162dfb2f0f03480d6b5e0fd02c76e71973b7e,6817ca6513f871d798087c2054155d1b324f5ffc0e207b4165908e320626938e
8951,c34d97ca60be5a34b673d42340a87d26e7e9b2dc2e49123395a7199faa631ff4,7b8abfd42f87bd315856578120ced8272beca3cf91f8d02e90790e57b3ddeb02
8952,bd7f301ad341339ecab45a13f9fd3fbf8235fd75ba05291079d9a04e2af8ed3e,8a70cfa867e0b14b9747f016014e5a0138d91403038f8aac5bba4532e45d17ae
8953,e46f40cf8fc996408d86d0edef0050a279307daee92f1305c50b5fae45594a8a,e0059494ce8381a13dda7eaf3039d64b4a763c89409a9c64b4604a65a873c37a
8954,7d5dd9ceb72c629160ab2cde5b14270c07127cf73be7dd0fa478c17e2e43c901,401941e653d0c4578ae870e6498abe3322f823f352b04cbd2b832477ecf24a13
8955,42f1f079e30b2618cb40a56ba26abc7b8ee3e5e6906df2f367c4cd17b24fc7fb,d366b84ab009deeb4b530913713d4c5d0462347fbf7de0c250ef138e43b6b187
8956,9ab2dc409204f1b085558bf2760e869eebac7dfd5738bf4087ad95dcad54df75,332d9bf67378a52bb3ce098427b697a2c952e8d8f846fc8eda2cf4d05617f7ce
8957,e01f7be0c42b6b0df2f6679559c00c5f630704ce6cca260988ac99cf15ee82bd,d88943de2b916fc4e2519dca5a42ebd68081a6f4edf4a7ae942c23152a8d2788
8958,d0d0caa62b74337b0962f7f58a28b3ee8aee35e63ac7f21bee7037d52881a7eb,926cb2b64aa9668a0921affa580f73ffd88282b9a98c19573082772841007d93
8959,3b547f715efa7a81773ef00fe1161ca95c786e0f27a7ada59cf4b00a421b9d3b,c501a64524d183e05518069f8a4112218b4c2c4ce420e58e8fd9193480d605bc
8960,55856c89dbacca9da70c652d4c7842fd80c8656d5554c1040d5215030f737db1,c196699c5cd9f59638e9318047639d3f04745319eff8a4e00e7e7c057b843fed
8961,c0abdc6cbf0b9e1ac778f4f9a689d16aa884421a1d6e9d9aaf0ac3175a7f61b5,1a6e53028e288484c844a79e76b32d151ec19ad4316b7320db0e8c7deed4650f
8962,99ed5185e4254e40b35891e7bd7e9fbaf20e3a0c21d289ef65f9e0d9713347a6,b0dd7e8f4aa138f65e57dd9178eea6694d521bd47194a2b0d526cee14eaf18f7
8963,0b96995d660aec9a15853c70c32d719973e3e6404e0bb37a2db1b0b972015cc7,647269d9f72a5333c5a98976292ccfe9ccd8a9dd90b9996093f041fa2d4a31e8
8964,ee30695d7579aae2370523fd115712e6524d53b0234a402057b63228f0125514,ad85284224126171954d466a86ef95461b1e754acb43ed4c407ef935dd14589e
8965,33df2812f11257757f89afb49a6db5257fc81ec8d4af7ba6c8e71911f80e6d94,3c656b39b4e7351c925c90b5469e4734e20c9aeda434f45e80e5127fdc41626f
8966,38095edece11226aa1686461483176914bd11acdda877b86347a23cc3cea7447,95893d47e5e59e2fde52f0167b119803467f3dd082711ecef20895149f3853f5
8967,24dd259b98d6546c91d7990b3a28ea712a56adb6c976a3442e7155c5d81405ad,b77e9132b1bc64eb61a9950f12b2b5555993188f33bb886fba4822840562fc28
